Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21212,"Locust beans, seaweed, sugar beet, cane, for food",2019,4275429,-0.718556224,-10915630,15191059,18396221,18917488,-71.85562244,-10915630,-76.75919962,-14120792,-77.39959449,-14642059
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21213,Cereal Straws,2019,1337206,-0.905091083,-12752155,14089361,3866868,2599430,-90.50910826,-12752155,-65.41888681,-2529662,-48.55772227,-1262224
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21214,Forage Crops,2019,53728887,0.129546321,6162102,47566785,63934439,42643775,12.9546321,6162102,-15.96252686,-10205552,25.994678,11085112
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21301,Insect Resins,2019,106678607,-0.126644554,-15469377,122147984,130861141,109556276,-12.66445544,-15469377,-18.47953779,-24182534,-2.626658285,-2877669
2,Vegetable Products,213,"Lac; gums, resins and other vegetable saps and extracts",21302,Vegetable Saps,2019,650428,20.52380952,620209,30219,88733,259707,2052.380952,620209,633.0170286,561695,150.4468497,390721
2,Vegetable Products,214,Vegetable plaiting materials,21401,Vegetable Plaiting Materials,2019,61846,-0.438335513,-48266,110112,61920,17674,-43.83355129,-48266,-0.119509044,-74,249.9264456,44172
2,Vegetable Products,214,Vegetable plaiting materials,21404,Other Vegetable Products,2019,697706,-0.265096104,-251678,949384,1150782,1233430,-26.50961044,-251678,-39.37114067,-453076,-43.43367682,-535724
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31502,"Bovine, Sheep, and Goat Fat",2019,58304,0.037733162,2120,0,56184,9547,100,58304,3.773316247,2120,510.7049335,48757
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31506,Other Animal Fats,2019,6,-0.999864706,-44342,0,44348,630,100,6,-99.98647064,-44342,-99.04761905,-624
3,Animal and Vegetable Bi-Products,315,Animal or vegetable fats and oils and their cleavage products,31508,Ground Nut Oil,2019,23148819,0.972637399,11413860,11734959,28072976,2206528,97.26373991,11413860,-17.54055929,-4924157,949.1060616,20942291
