Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,Other Nuts,2019,82949,4.611866585,68168,14781,89670,209667,461.1866585,68168,-7.495260399,-6721,-60.43774175,-126718
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,Tropical Fruits,2019,102430157,-0.032112279,-3398396,105828553,41428641,43354176,-3.211227881,-3398396,147.2447914,61001516,136.2636462,59075981
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,2019,81493,0.116204851,8484,73009,42790,26074,11.62048515,8484,90.44870297,38703,212.545064,55419
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,Grapes,2019,5254,-0.613079019,-8325,13579,26636,6413,-61.30790191,-8325,-80.27481604,-21382,-18.0726649,-1159
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,Melons,2019,214730,-0.086492442,-20331,235061,125663,3090,-8.649244239,-20331,70.87766487,89067,6849.190939,211640
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,Apples and Pears,2019,2820,-0.97801341,-125440,128260,7747,36893,-97.80134103,-125440,-63.59881244,-4927,-92.35627355,-34073
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,Pitted Fruits,2019,9539,-0.676446645,-19943,29482,15996,19993,-67.64466454,-19943,-40.36634159,-6457,-52.28830091,-10454
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,Other Fruits,2019,62407,-0.005291764,-332,62739,93505,7409,-0.529176429,-332,-33.25811454,-31098,742.3134026,54998
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,Frozen Fruits and Nuts,2019,36927,-0.480771664,-34192,71119,0.1,375,-48.07716644,-34192,100,36927,9747.2,36552
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,2019,238408,0.486009911,77973,160435,120124,425354,48.60099106,77973,98.46824948,118284,-43.95068578,-186946
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2019,6917,-0.943318611,-115116,122033,6400,29186,-94.33186105,-115116,8.078125,517,-76.30028096,-22269
2,Vegetable Products,209,"Coffee, tea, mate and spices",20902,Tea,2019,10169,0.124640566,1127,9042,3044,220,12.46405662,1127,234.0670171,7125,4522.272727,9949
2,Vegetable Products,209,"Coffee, tea, mate and spices",20904,Pepper,2019,77818,0.906930014,37010,40808,76467,943,90.69300137,37010,1.76677521,1351,8152.173913,76875
2,Vegetable Products,209,"Coffee, tea, mate and spices",20906,Cinnamon,2019,2,-0.987096774,-153,155,0.1,0.1,-98.70967742,-153,100,2,100,2
2,Vegetable Products,209,"Coffee, tea, mate and spices",20909,Spice Seeds,2019,1343,0.051683634,66,1277,3217,25,5.168363352,66,-58.25303077,-1874,5272,1318
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,2019,6311,-0.719036595,-16151,22462,29525,2973,-71.90365951,-16151,-78.62489416,-23214,112.2771611,3338
2,Vegetable Products,210,Cereals,21001,Wheat,2019,789,-0.975642134,-31603,32392,980,315970,-97.56421339,-31603,-19.48979592,-191,-99.75029275,-315181
2,Vegetable Products,210,Cereals,21005,Corn,2019,15,0.363636364,4,11,180,27798,36.36363636,4,-91.66666667,-165,-99.94603928,-27783
2,Vegetable Products,210,Cereals,21006,Rice,2019,71735,1.009777828,36042,35693,25579,2884,100.9777828,36042,180.4448962,46156,2387.343967,68851
