Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
1,Animal Products,105,Animal originated products; not elsewhere specified or included,10511,Other Inedible Animal Products,2019,225620,11.40829346,207437,18183,2437,14965,1140.829346,207437,9158.104227,223183,1407.651186,210655
2,Vegetable Products,206,Trees and other live plants,20601,Bulbs and Roots,2019,113304,2.668933359,82422,30882,58640,950653,266.8933359,82422,93.21964529,54664,-88.08145559,-837349
2,Vegetable Products,206,Trees and other live plants,20602,Other Live Plants,2019,801585,0.42529592,239186,562399,632100,9151129,42.52959198,239186,26.81300427,169485,-91.240589,-8349544
2,Vegetable Products,206,Trees and other live plants,20603,Cut Flowers,2019,157031,0.528088904,54268,102763,17294631,26206085,52.80889036,54268,-99.09202457,-17137600,-99.40078421,-26049054
2,Vegetable Products,206,Trees and other live plants,20604,Foliage,2019,63387,6.97521389,55439,7948,89597,95016,697.521389,55439,-29.2532116,-26210,-33.2880778,-31629
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20701,Potatoes,2019,9947850,-0.283721026,-3940384,13888234,5058060,4752268,-28.3721026,-3940384,96.67323045,4889790,109.3284722,5195582
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20702,Tomatoes,2019,1386311,-0.353777989,-758944,2145255,6277221,12687066,-35.37779891,-758944,-77.91521121,-4890910,-89.07303706,-11300755
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20703,Onions,2019,7445589,0.636683473,2896396,4549193,9394573,7087868,63.66834733,2896396,-20.74584976,-1948984,5.046947827,357721
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20704,Cabbages,2019,92817,1.372925987,53702,39115,69420,507565,137.2925987,53702,33.70354365,23397,-81.7132781,-414748
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20705,Lettuce,2019,25346,0.422334456,7526,17820,58748,38279,42.23344557,7526,-56.85640362,-33402,-33.78614906,-12933
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20706,Root Vegetables,2019,158040,2.739175697,115774,42266,127166,697861,273.9175697,115774,24.27850212,30874,-77.35365639,-539821
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20707,Cucumbers,2019,44604,-0.780546125,-158646,203250,913423,780632,-78.05461255,-158646,-95.11682977,-868819,-94.28616813,-736028
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20708,Legumes,2019,1512428,3.491648848,1175708,336720,1480308,7198845,349.1648848,1175708,2.169818713,32120,-78.99068531,-5686417
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20709,Other Vegetables,2019,601654,-0.386160676,-378495,980149,1227836,4534880,-38.61606756,-378495,-50.99883046,-626182,-86.73274706,-3933226
2,Vegetable Products,207,Vegetables and certain roots and tubers; edible,20710,Frozen Vegetables,2019,7268605,-0.066098003,-514444,7783049,1751930,3259869,-6.609800349,-514444,314.8912913,5516675,122.9723035,4008736
