Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value,Trade Value Growth,Trade Value Growth Value,Trade Value Previous 1,Trade Value Previous 3,Trade Value Previous 5,Trade Value Growth 1,Trade Value Growth Value 1,Trade Value Growth 3,Trade Value Growth Value 3,Trade Value Growth 5,Trade Value Growth Value 5
4,Foodstuffs,421,Miscellaneous edible preparations,42106,Other Edible Preparations,2019,24491334,-0.028173073,-709999,25201333,13980537,16604126,-2.817307323,-709999,75.18164002,10510797,47.50149451,7887208
4,Foodstuffs,422,"Beverages, spirits and vinegar",42201,Water,2019,186489,-0.000412723,-77,186566,312223,322708,-0.041272258,-77,-40.27057584,-125734,-42.21122501,-136219
4,Foodstuffs,422,"Beverages, spirits and vinegar",42202,Flavored Water,2019,14027358,0.161912187,1954709,12072649,18268871,26249689,16.19121868,1954709,-23.21715994,-4241513,-46.5618126,-12222331
4,Foodstuffs,422,"Beverages, spirits and vinegar",42203,Beer,2019,1041746,-0.108986717,-127424,1169170,651116,590873,-10.89867171,-127424,59.99391813,390630,76.30624517,450873
4,Foodstuffs,422,"Beverages, spirits and vinegar",42204,Wine,2019,903925,-0.403461268,-611358,1515283,2285976,2559247,-40.34612676,-611358,-60.45780883,-1382051,-64.68004065,-1655322
4,Foodstuffs,422,"Beverages, spirits and vinegar",42206,Other Fermented Beverages,2019,22268,0.169906483,3234,19034,17530,1721273,16.99064831,3234,27.02795208,4738,-98.70630632,-1699005
4,Foodstuffs,422,"Beverages, spirits and vinegar",42207,Alcohol > 80% ABV,2019,85,-0.949822904,-1609,1694,0.1,0.1,-94.98229044,-1609,100,85,100,85
4,Foodstuffs,422,"Beverages, spirits and vinegar",42208,Hard Liquor,2019,4141491,1.758764918,2640279,1501212,2890553,1163116,175.8764918,2640279,43.27677092,1250938,256.0686122,2978375
4,Foodstuffs,422,"Beverages, spirits and vinegar",42209,Vinegar,2019,70288,0.427080584,21035,49253,27373,52115,42.70805839,21035,156.7785774,42915,34.87095846,18173
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42301,Animal Meal and Pellets,2019,4528285,0.083089347,347388,4180897,2662262,2919677,8.308934662,347388,70.09163636,1866023,55.09540953,1608608
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42304,Soybean Meal,2019,4133,-0.739702733,-11745,15878,2132076,64904,-73.97027333,-11745,-99.80615138,-2127943,-93.63213361,-60771
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42306,Other Vegetable Residues,2019,14711023,0.360211468,3895776,10815247,5949295,14006048,36.02114681,3895776,147.2733828,8761728,5.033361302,704975
4,Foodstuffs,423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,Animal Food,2019,26146587,-0.301482261,-11284942,37431529,44402300,41074130,-30.14822611,-11284942,-41.11434092,-18255713,-36.34293167,-14927543
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42401,Raw Tobacco,2019,309553,-0.537276152,-359427,668980,233774,553784,-53.72761518,-359427,32.41549531,75779,-44.10221314,-244231
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42402,Rolled Tobacco,2019,20065877,0.052836382,1007002,19058875,18320290,14993833,5.2836382,1007002,9.528162491,1745587,33.82753429,5072044
4,Foodstuffs,424,Tobacco and manufactured tobacco substitutes,42403,Processed Tobacco,2019,4226630,0.124676231,468544,3758086,3706026,4408578,12.46762315,468544,14.04749994,520604,-4.127135779,-181948
